property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating,coordinates,latitude,longitude
flat,indiabulls centrum park,sector 103,1.65,8250.0,3,3,3+,15.0,North-East,1683.0,1,0,0,0,0,Relatively New,Unfurnished,34,4.0,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,sare green parc 2,sector 92,0.75,4744.0,3,3,3,2.0,East,1415.0,0,0,0,0,1,Relatively New,Furnished,23,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,dlf express greens,manesar,1.6,6809.0,4,6,3+,4.0,North-East,2611.0,1,1,0,1,0,Relatively New,Unfurnished,23,4.2,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,m3m woodshire,sector 107,1.15,7497.0,2,2,3,0.0,North-East,1281.0,1,0,0,0,0,Relatively New,Unfurnished,17,4.6,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,hero homes,sector 104,1.4,15819.0,3,2,2,4.0,North,1120.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.0,"28.4788° N, 76.9960° E",28.4788, 76.9960
flat,vipul lavanya,sector 81,1.28,7175.0,3,3,3,1.0,North-East,1982.0,0,1,0,1,0,Moderately Old,Furnished,23,4.4,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,signature global park,sohna road,0.75,6938.0,3,2,3+,4.0,East,1201.0,0,0,0,0,0,New Property,Unfurnished,68,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,suncity vatsal valley,gwal pahari,1.0,13333.0,2,2,2,3.0,East,833.0,0,0,0,0,0,New Property,Furnished,7,4.5,"28.4484° N, 77.0210° E",28.4484, 77.0210
flat,signature global superbia,sector 95,0.4,6723.0,2,2,3,2.0,East,661.0,0,0,0,0,0,New Property,Unfurnished,0,4.25,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,shree vardhman victoria,sector 70,1.75,8974.0,3,4,2,16.0,North,1950.0,0,1,0,1,0,Relatively New,Unfurnished,23,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,m3m heights,sector 65,2.1,16653.0,2,2,3,8.0,East,1015.0,0,0,0,0,0,New Property,Unfurnished,31,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,smart world orchard,sector 61,2.5,16139.0,3,3,1,1.0,East,1549.0,0,0,0,0,0,New Property,Unfurnished,25,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,karmyogi apartment,sector 10,2.3,6466.0,6,4,2,6.0,East,3951.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.75,"28.4537° N, 77.0009° E",28.4537, 77.0009
flat,emaar palm gardens,sector 83,1.8,9474.0,3,4,0,9.0,West,1900.0,0,0,0,0,0,Relatively New,Unfurnished,39,4.4,"28.3986° N, 76.9647° E",28.3986, 76.9647
flat,smart world orchard,sector 61,2.0,12912.0,3,3,2,3.0,East,1721.0,0,0,0,0,1,New Property,Unfurnished,25,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,supertech araville,sector 79,1.0,6536.0,2,2,3,4.0,North,1700.0,1,0,0,0,0,Relatively New,Unfurnished,14,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,orris aster court,sector 85,0.9,5671.0,3,3,3,8.0,North-East,1436.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.88,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,dlf beverly park,sector 25,8.0,15385.0,5,5,3+,2.0,North-East,5778.0,1,1,0,1,1,Old Property,Semi-Furnished,15,4.6,"28.4844° N, 77.0860° E",28.4844, 77.0860
flat,aipl club residences,sector 70,0.95,10215.0,2,2,1,11.0,North-East,930.0,0,0,0,0,0,New Property,Furnished,69,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,surya vihar rwa,sector 21,1.3,6500.0,5,5,2,2.0,South-East,2400.0,1,1,1,0,0,Old Property,Furnished,32,4.25,"28.5134° N, 77.0723° E",28.5134, 77.0723
flat,m3m golf hills,sector 79,1.45,10211.0,2,2,3,15.0,East,1578.0,0,0,0,0,0,Under Construction,Unfurnished,41,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,elevate,sector 50,6.75,19882.0,4,4,0,10.0,East,3395.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.75,"28.4178° N, 77.0628° E",28.4178, 77.0628
flat,signature global city,sector 37,1.25,6083.0,3,3,3,4.0,East,2283.0,0,0,0,0,0,Relatively New,Unfurnished,20,4.0,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,4,4,3+,3.0,North,4187.196,0,0,0,0,0,New Property,Furnished,66,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
flat,dlf the grove,sector 43,6.0,25000.0,4,4,2,1.0,South-West,2667.0,0,1,0,0,0,Relatively New,Furnished,23,5.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
flat,suncity vatsal valley,gwal pahari,1.53,10699.0,3,3,3,2.0,North-East,1589.0,0,0,0,0,0,New Property,Furnished,69,4.5,"28.4484° N, 77.0210° E",28.4484, 77.0210
flat,sare green parc phase 3,sector 92,0.7,5279.0,3,2,2,4.0,North,1325.0,0,0,0,0,0,Relatively New,Unfurnished,28,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,pivotal devaan apartments,sector 84,0.39,6500.0,2,2,0,5.0,North,549.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,signature global park,sohna road,0.56,6813.0,2,2,3,3.0,South,913.0,0,0,0,0,0,New Property,Unfurnished,48,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,conscient elevate,sector 59,6.75,19882.0,4,4,2,10.0,North-East,2567.0,0,1,0,0,0,New Property,Unfurnished,30,5.0,"28.4051° N, 77.1097° E",28.4051, 77.1097
flat,signature global city 92,sector 92,0.99,9074.0,3,2,3,1.0,East,1091.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,godrej air,sector 85,1.4,10000.0,2,2,3,23.0,East,1400.0,0,0,0,0,0,Relatively New,Unfurnished,25,4.88,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,pyramid urban,sector 67,0.6,8571.0,2,2,2,14.0,North,633.0,0,0,0,0,0,New Property,Unfurnished,12,4.5,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,hero homes,sector 104,1.35,9568.0,3,2,2,18.0,East,1094.0,0,0,0,0,0,New Property,Unfurnished,23,4.0,"28.4788° N, 76.9960° E",28.4788, 76.9960
flat,central park flower valley,sohna road,1.2,6742.0,3,3,0,11.0,North-East,1780.0,0,0,0,0,0,Relatively New,Unfurnished,48,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,supertech araville,sector 79,0.715,5521.0,2,2,0,9.0,North,1295.0,0,0,0,0,0,Under Construction,Unfurnished,0,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,apna enclave,sector 3,0.58,6105.0,2,2,2,2.0,North-East,900.0,0,0,0,0,0,Old Property,Unfurnished,40,4.38,"28.4909° N, 77.0176° E",28.4909, 77.0176
flat,m3m soulitude,sector 89,1.14,8000.0,3,3,2,2.0,East,1581.0,1,0,0,0,0,Relatively New,Unfurnished,54,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,on request,sector 103,1.69,9145.0,3,3,3+,8.0,North-East,1670.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.0,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,raheja maheshwara,sohna road,0.48,4368.0,2,2,2,11.0,East,995.0,0,0,0,0,0,Relatively New,Unfurnished,35,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20665.0,2,2,2,14.0,South,1145.0,0,0,0,0,0,New Property,Unfurnished,94,4.4,"28.4750° N, 76.9715° E",28.4750, 76.9715
flat,vipul lavanya,sector 81,0.75,5967.0,2,2,2,7.0,East,1397.0,0,0,0,0,0,Moderately Old,Unfurnished,16,4.4,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,godrej,sector 79,2.5,11141.0,3,3,3+,5.0,North-East,2244.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.7,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,signature global park,sohna road,0.58,7056.0,2,2,2,3.0,East,822.0,0,0,0,0,0,Relatively New,Unfurnished,38,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,ansal heights 86,sector 86,0.64,4706.0,2,2,1,3.0,East,1360.0,0,0,0,0,0,New Property,Unfurnished,42,4.75,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,umang winter hills,sector 77,1.2,6586.0,3,3,3,14.0,East,1822.0,0,0,0,0,0,Relatively New,Unfurnished,21,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,orris aster court,sector 85,0.93,5671.0,3,3,3,8.0,North-East,1587.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.88,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,supertech hues,sector 68,0.8,6780.0,2,2,3+,14.0,East,1180.0,0,0,0,0,0,New Property,Furnished,15,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,signature global synera,sector 81,0.31,7434.0,1,1,1,13.0,North,366.0,0,0,0,0,0,Relatively New,Semi-Furnished,76,3.5,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,"new colony, gurgaon",sector 7,0.8,8097.0,3,2,1,4.0,North-East,1100.0,0,0,0,0,0,Relatively New,Furnished,39,4.0,"28.4644° N, 77.0143° E",28.4644, 77.0143
flat,pyramid urban,sector 67,0.7,11844.0,2,2,1,14.0,North,657.0,0,0,0,0,0,New Property,Unfurnished,22,4.5,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,oriental valley chs,sector 9,1.5,8108.0,4,3,3+,8.0,East,2056.0,0,0,0,0,0,Moderately Old,Unfurnished,13,4.0,"28.4603° N, 77.0000° E",28.4603, 77.0000
flat,avl 36 gurgaon,sector 36,0.4,10204.0,1,1,1,4.0,West,436.0,0,0,0,0,0,Relatively New,Unfurnished,15,3.8,"28.4160° N, 76.9914° E",28.4160, 76.9914
flat,smart world gems,sector 89,1.1,9973.0,3,1,0,0.0,East,1103.0,0,0,0,0,0,New Property,Unfurnished,26,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,signature global grand iva,sector 103,0.5,6667.0,2,2,0,10.0,North,750.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.6,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,central park flower valley,sector 33,1.35,10385.0,3,2,2,3.0,West,1444.0,0,0,0,0,0,New Property,Unfurnished,54,4.25,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,orchid island,sector 51,1.7,10652.0,3,4,3,2.0,West,1773.0,0,0,1,1,0,Moderately Old,Unfurnished,54,4.8,"28.4320° N, 77.0686° E",28.4320, 77.0686
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2,2,2,12.0,North-East,784.0,0,0,1,0,0,Relatively New,Unfurnished,29,4.38,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,pivotal devaan,sector 84,0.35,7246.0,2,2,2,4.0,East,537.0,0,0,0,0,0,Relatively New,Unfurnished,16,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,511 sarahah tower,sector 12,0.6,8333.0,2,2,1,0.0,East,800.0,0,0,0,1,0,New Property,Semi-Furnished,0,4.25,"28.4723° N, 77.0320° E",28.4723, 77.0320
flat,m3m sierra 68,sector 68,1.2,9002.0,2,2,3,1.0,North,982.0,0,0,0,0,0,Relatively New,Semi-Furnished,50,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,signature global grand iva,sector 103,0.5,6250.0,2,2,2,10.0,North,698.0,0,0,0,0,0,Relatively New,Unfurnished,6,4.6,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,kendriya vihar,sector 56,0.47,7769.0,1,1,1,3.0,North,672.0,0,0,0,0,0,Old Property,Furnished,32,4.4,"28.4245° N, 77.0991° E",28.4245, 77.0991
flat,parsvnath exotica,sector 53,5.0,17241.0,3,4,3,7.0,North-East,3222.0,0,1,0,0,0,Old Property,Furnished,24,3.8,"28.4433° N, 77.0948° E",28.4433, 77.0948
flat,emaar mgf palm studios,sector 66,1.7,13503.0,2,2,2,7.0,East,1072.0,0,0,0,0,1,Relatively New,Unfurnished,59,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
flat,ild greens,sector 37,0.95,5067.0,3,3,3+,0.0,North,1697.0,0,0,0,0,0,New Property,Unfurnished,26,4.7,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,dlf the skycourt,sector 86,2.2,11500.0,3,3,1,7.0,North-East,1747.0,0,0,0,1,0,Relatively New,Semi-Furnished,61,5.0,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,signature global city 81,sector 81,0.825,8639.0,2,2,3,2.0,East,955.0,0,0,0,0,0,Relatively New,Unfurnished,38,4.12,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,spaze privvy the address,sector 93,1.25,5700.0,4,4,3,16.0,North-East,2105.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.2,"28.4153° N, 76.9326° E",28.4153, 76.9326
flat,supertech new soft launch,sector 68,0.84,7119.0,2,2,2,7.0,East,1180.0,0,0,0,0,0,New Property,Unfurnished,0,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4,3,2,1.0,East,3150.0,0,1,0,0,0,Relatively New,Unfurnished,0,4.7,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,mapsko casa bella,sector 82,1.75,6903.0,4,5,3+,1.0,West,2535.0,0,0,0,0,0,Relatively New,Unfurnished,37,4.1,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,trisara our homes 3,sohna road,0.35,5564.0,2,2,1,2.0,North,699.0,0,0,0,0,0,New Property,Unfurnished,49,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,elan the presidential,sector 106,3.9,15918.0,3,3,0,20.0,North-East,2450.0,0,0,0,0,0,Relatively New,Unfurnished,41,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,belgravia resort residences,sector 48,3.45,18459.0,3,3,3,14.0,West,1869.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
flat,tulip ivory,sector 70,2.35,9792.0,4,4,3+,8.0,West,2667.0,0,1,0,0,0,Moderately Old,Unfurnished,63,3.8,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,ats marigold,sector 89,1.5,8499.0,3,3,3,5.0,North,1480.0,0,0,0,0,0,Under Construction,Unfurnished,63,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,aipl zen residences,sector 70,1.34,10276.0,2,2,3+,17.0,East,1180.0,0,0,0,0,0,New Property,Furnished,70,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,3.0,East,3077.0,0,1,1,0,0,Relatively New,Unfurnished,59,4.25,"28.5145° N, 77.0197° E",28.5145, 77.0197
flat,tulip yellow,sector 69,1.8,10563.0,3,3,3,14.0,East,1893.0,0,0,0,0,0,Relatively New,Unfurnished,24,4.0,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,sare green parc phase 3,sector 92,1.1,6875.0,4,3,2,12.0,North,1778.0,0,0,0,0,0,New Property,Unfurnished,12,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,smart world gems,sector 89,0.97,8794.0,2,2,3+,2.0,East,1103.0,0,0,0,0,0,New Property,Unfurnished,23,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,adani brahma samsara vilasa,sector 63,3.25,29545.0,3,3,3,4.0,North-East,2700.0,0,0,0,0,1,New Property,Unfurnished,19,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
flat,smart world orchard,sector 61,2.55,15644.0,3,3,2,4.0,East,1811.0,0,0,0,0,1,New Property,Unfurnished,12,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,sare green parc 2,sector 92,0.61,4837.0,3,2,2,6.0,East,1141.0,0,0,0,0,1,Under Construction,Unfurnished,0,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,spaze privy,sector 72,1.9,9620.0,3,3,3,10.0,East,1975.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.4,"28.4225° N, 77.0211° E",28.4225, 77.0211
flat,signature global park,sohna road,0.75,6938.0,2,2,0,1.0,East,1081.0,0,0,0,0,0,Relatively New,Unfurnished,38,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,eldeco accolade,sohna road,1.35,6136.0,3,3,3,2.0,East,2444.0,0,1,0,0,0,New Property,Unfurnished,50,4.4,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,tulip violet,sector 69,1.65,8871.0,3,3,2,1.0,West,1578.0,0,0,0,0,0,Relatively New,Furnished,49,4.0,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,bptp park generations,sector 37,1.5,9868.0,3,2,3+,17.0,North-East,1376.0,0,0,0,0,0,Relatively New,Unfurnished,21,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,spaze privy,sector 72,1.9,9620.0,3,3,3,10.0,East,1787.0,0,1,0,0,0,Moderately Old,Furnished,30,4.4,"28.4225° N, 77.0211° E",28.4225, 77.0211
flat,central park resorts,sector 48,15.0,22388.0,5,6,3+,17.0,North-West,7444.0,1,1,0,1,0,Relatively New,Semi-Furnished,40,5.0,"28.4177° N, 77.0359° E",28.4177, 77.0359
flat,puri diplomatic greens,sector 111,3.9,13000.0,4,5,3+,6.0,North-East,2996.0,0,1,0,0,0,Relatively New,Semi-Furnished,105,4.2,"28.5238° N, 77.0320° E",28.5238, 77.0320
flat,breez global heights,sohna road,0.46,4842.0,2,2,2,4.0,North-East,800.0,0,0,0,0,0,Relatively New,Semi-Furnished,52,5.0,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,shri ram apartments,sector 4,0.32,3368.0,2,2,1,4.0,East,1056.0,0,0,0,0,0,Relatively New,Furnished,4,4.25,"28.4738° N, 77.0107° E",28.4738, 77.0107
flat,breez global hill view,sohna road,0.42,7179.0,2,2,1,18.0,North,650.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,dlf the arbour,sector 63,7.8,19747.0,4,4,0,6.0,West,3950.0,0,0,0,0,0,Relatively New,Unfurnished,43,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
flat,bsf chs,gwal pahari,0.95,5938.0,3,3,3,13.0,East,1778.0,0,0,0,0,0,Old Property,Unfurnished,16,4.5,"28.4484° N, 77.0210° E",28.4484, 77.0210
flat,kibithu villas,sector 48,3.45,12778.0,4,4,3+,2.0,North,3000.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
flat,tulip orange,sector 70,1.1,8148.0,3,2,2,5.0,East,1350.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,hsiidc sidco shivalik apartments,manesar,0.85,5102.0,3,2,2,5.0,South,1508.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.2,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,tarc maceo,sector 91,0.95,5952.0,2,2,2,10.0,East,1186.0,0,0,0,0,0,Relatively New,Unfurnished,53,4.4,"28.4014° N, 76.9225° E",28.4014, 76.9225
flat,dnha group housing society,manesar,0.75,4518.0,3,2,2,5.0,East,1502.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.12,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,nbcc heights,sector 89,0.75,6579.0,2,2,2,6.0,East,1032.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.3,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,vatika gurgaon,sector 83,1.4,6629.0,3,3,2,7.0,South,1570.0,0,0,0,0,0,Relatively New,Furnished,48,4.2,"28.3986° N, 76.9647° E",28.3986, 76.9647
flat,malibu towers,sector 47,2.45,10699.0,3,4,2,1.0,East,2544.0,1,0,0,0,0,Old Property,Furnished,21,4.75,"28.4276° N, 77.0492° E",28.4276, 77.0492
flat,supertech hues,sector 68,1.0,8475.0,2,2,3,23.0,East,1311.0,0,0,0,0,0,New Property,Unfurnished,23,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,2,3.0,East,1581.0,1,0,0,0,0,New Property,Unfurnished,23,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,tulip purple,sector 69,2.6,10833.0,4,4,3+,4.0,East,2172.0,0,1,0,0,0,Moderately Old,Unfurnished,16,4.0,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,park view apartments,sector 15,1.6,11034.0,3,3,3+,2.0,North-West,1611.0,0,0,0,1,0,Moderately Old,Unfurnished,25,4.62,"28.4621° N, 77.0464° E",28.4621, 77.0464
flat,tulip petals,sector 89,1.1,7097.0,3,2,3,4.0,East,1550.0,0,0,0,0,0,New Property,Unfurnished,0,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,ansal plaza,sector 2,1.0,10000.0,2,3,0,1.0,North-East,1000.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
flat,krisumi waterfall residences,sector 36,3.65,14381.0,3,3,2,17.0,East,2297.0,0,0,0,0,0,New Property,Unfurnished,18,3.8,"28.4160° N, 76.9914° E",28.4160, 76.9914
flat,chd avenue,sector 71,1.4,7946.0,3,3,2,1.0,South-East,1958.0,0,0,0,1,0,Moderately Old,Furnished,76,3.4,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,smart world orchard,sector 61,2.6,14723.0,3,3,2,2.0,East,1475.0,0,0,0,0,0,New Property,Unfurnished,39,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,m3m skywalk,sector 74,1.6,11380.0,2,2,2,28.0,South,1272.0,0,0,0,0,0,New Property,Unfurnished,12,4.3,"28.4158° N, 77.0118° E",28.4158, 77.0118
flat,vatika city homes,sector 83,0.75,5660.0,2,2,2,3.0,West,1199.0,0,0,0,0,0,Relatively New,Furnished,36,4.6,"28.3986° N, 76.9647° E",28.3986, 76.9647
flat,emaar the palm drive,sector 66,3.9,18634.0,3,4,3,2.0,North-East,2200.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
flat,m3m sky lofts,sector 71,1.0,11494.0,1,1,1,9.0,North-East,869.0,0,0,0,0,0,Moderately Old,Unfurnished,48,2.75,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,raheja vedaanta,sector 108,0.7,4522.0,2,2,3,1.0,West,1548.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.8,"28.5134° N, 76.9830° E",28.5134, 76.9830
flat,ashiana anmol,sohna road,0.9,7059.0,2,2,2,8.0,East,1275.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2,2,3,10.0,North-East,1250.0,0,0,0,0,0,New Property,Unfurnished,0,4.0,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,chintels paradiso,sector 109,1.97,7490.0,4,4,2,11.0,North-East,2380.0,0,1,0,1,0,Relatively New,Unfurnished,23,4.6,"28.5073° N, 77.0089° E",28.5073, 77.0089
flat,ild grand,sector 37,1.35,7143.0,3,3,0,1.0,North-East,1820.0,0,0,0,0,0,New Property,Unfurnished,37,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,ramprastha the edge towers,sector 37,0.75,5319.0,2,2,3,19.0,North-East,1410.0,0,0,0,0,0,Moderately Old,Unfurnished,40,3.9,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,pioneer park,sector 61,1.6,11594.0,2,2,2,21.0,North,1533.0,0,1,0,0,0,Relatively New,Unfurnished,62,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,trisara our homes 3,sohna road,0.395,6561.0,2,2,1,0.0,South,669.0,0,0,0,0,0,New Property,Furnished,59,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,ashiana anmol,sohna road,0.99,8216.0,2,2,2,6.0,East,1045.0,0,0,0,0,0,New Property,Unfurnished,23,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,paras dews,sector 106,2.1,8917.0,4,6,3+,6.0,South-East,2131.0,0,1,0,0,1,Relatively New,Unfurnished,47,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,umang monsoon breeze,sector 78,0.69,5391.0,2,2,2,11.0,East,1422.0,0,0,0,0,0,Moderately Old,Unfurnished,39,4.25,"28.3733° N, 76.9729° E",28.3733, 76.9729
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,East,1226.0,1,0,0,0,0,New Property,Unfurnished,23,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,signature global park 4,sector 36,0.85,11333.0,3,2,3,1.0,East,833.0,0,0,0,0,0,New Property,Unfurnished,24,3.8,"28.4160° N, 76.9914° E",28.4160, 76.9914
flat,hcbs sports ville,sohna road,0.32,4301.0,2,2,1,3.0,East,743.99,0,0,0,0,0,Relatively New,Unfurnished,61,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,raheja the vedaanta floors,sector 108,0.7,4522.0,2,2,3,1.0,East,1720.0,0,0,0,0,0,Moderately Old,Furnished,0,4.38,"28.5134° N, 76.9830° E",28.5134, 76.9830
flat,kamal residence,sohna road,0.4,7634.0,2,2,1,0.0,North-East,582.0,0,0,0,0,1,New Property,Furnished,6,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,m3m soulitude,sector 89,1.42,9979.0,3,3,2,3.0,East,1581.0,0,0,0,0,0,New Property,Unfurnished,12,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,rof ananda,sector 95,0.38,5901.0,2,2,2,5.0,North,716.0,1,0,0,0,0,Relatively New,Unfurnished,39,4.25,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,gls arawali homes,sohna road,0.26,4514.0,2,2,2,4.0,East,640.0,0,0,0,0,0,Relatively New,Unfurnished,32,4.2,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,avl 36 gurgaon,sector 36,0.5,8333.0,1,1,1,5.0,West,600.0,0,0,0,0,0,New Property,Unfurnished,0,3.8,"28.4160° N, 76.9914° E",28.4160, 76.9914
flat,tata primanti,sector 72,6.5,15294.0,4,4,3+,0.0,East,3846.0,1,1,0,1,0,Relatively New,Unfurnished,47,4.4,"28.4225° N, 77.0211° E",28.4225, 77.0211
flat,bestech altura,sector 79,1.9,9000.0,3,4,2,11.0,East,2389.0,0,1,0,0,0,New Property,Unfurnished,23,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,eldeco accolade,sohna road,0.85,6725.0,2,2,3,10.0,East,978.0,0,0,0,0,0,New Property,Unfurnished,49,4.4,"28.4223° N, 77.0402° E",28.4223,77.0402
