property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,servant room,age_category,furnishing_type,combined_rating,dist_cyber_city_km,luxury_category,floor_category,price
0.0,6.0,6429.0,2,2,3.0,0,1.0,2.0,4,9.988958745407531,2.0,2.0,0.875
0.0,71.0,6863.0,3,2,2.0,0,0.0,2.0,3,12.058742283544236,1.0,0.0,0.91
0.0,85.0,6378.0,3,4,4.0,0,3.0,2.0,4,16.990726505283792,1.0,2.0,1.25
0.0,48.0,10532.0,2,2,2.0,0,3.0,0.0,3,8.70926629658096,1.0,2.0,1.05
0.0,39.0,5038.0,2,2,4.0,0,3.0,2.0,4,11.022736662002515,1.0,0.0,0.66
0.0,17.0,13969.0,2,2,0.0,0,1.0,2.0,4,7.296451285525138,1.0,2.0,1.83
0.0,73.0,4800.0,2,2,2.0,0,3.0,2.0,3,12.87125291025613,1.0,2.0,0.5256000000000001
0.0,39.0,5797.0,2,2,3.0,0,3.0,2.0,3,11.022736662002515,1.0,1.0,0.8
0.0,92.0,12000.0,3,2,0.0,0,1.0,2.0,4,16.34701940513016,1.0,2.0,1.71
0.0,86.0,9286.0,1,1,0.0,0,3.0,2.0,4,15.577472593050006,1.0,2.0,0.65
0.0,99.0,6510.0,3,3,0.0,0,3.0,2.0,3,12.749467120010372,1.0,0.0,1.3
0.0,96.0,5384.0,3,3,4.0,0,3.0,2.0,3,19.438662025225774,1.0,0.0,0.82
0.0,56.0,41245.0,3,3,3.0,0,0.0,2.0,4,6.238294193827314,1.0,1.0,5.7
0.0,66.0,10945.0,1,1,2.0,0,3.0,2.0,4,10.921657047153026,1.0,2.0,0.88
0.0,14.0,9850.0,4,4,3.0,0,1.0,2.0,4,7.02583253588824,1.0,0.0,4.0
0.0,88.0,8075.0,3,4,3.0,1,3.0,2.0,4,16.678635298845226,0.0,2.0,1.93
0.0,17.0,13269.0,4,4,3.0,1,1.0,0.0,4,7.296451285525138,0.0,0.0,3.45
0.0,58.0,7727.0,3,3,3.0,0,0.0,2.0,4,7.763932572686242,1.0,2.0,1.7
0.0,67.0,15999.0,3,5,4.0,1,3.0,1.0,5,10.356984533706918,1.0,1.0,6.15
0.0,23.0,7865.0,3,3,4.0,0,2.0,1.0,4,5.5611513518299125,2.0,2.0,1.4
0.0,87.0,7400.0,3,3,2.0,1,1.0,0.0,4,15.606419725807001,0.0,1.0,1.48
0.0,37.0,7509.0,4,4,4.0,1,2.0,0.0,4,8.807024823365314,2.0,0.0,3.25
0.0,69.0,12998.0,3,3,3.0,1,3.0,2.0,4,12.360901540268934,2.0,0.0,3.49
0.0,65.0,14257.0,2,2,3.0,0,4.0,2.0,4,9.6830758001837,2.0,3.0,2.15
0.0,37.0,9333.0,2,2,3.0,0,4.0,2.0,4,8.807024823365314,2.0,0.0,1.4
0.0,45.0,14215.0,3,3,2.0,0,0.0,2.0,4,4.4235297248137915,2.0,2.0,2.0
0.0,64.0,14110.0,3,3,2.0,0,3.0,2.0,4,9.325542058746992,2.0,1.0,2.3
0.0,100.0,7248.0,2,1,3.0,0,1.0,2.0,4,10.315343042261606,2.0,1.0,0.54
0.0,93.0,6921.0,4,3,3.0,1,2.0,0.0,4,23.318928458993227,1.0,1.0,1.25
0.0,88.0,10606.0,2,2,1.0,0,3.0,2.0,4,16.678635298845226,2.0,0.0,1.05
0.0,79.0,8621.0,3,4,3.0,1,3.0,0.0,4,16.16370147099269,2.0,1.0,1.25
0.0,31.0,9091.0,1,1,1.0,0,2.0,0.0,4,2.3586610749369834,2.0,1.0,1.0
0.0,20.0,7391.0,5,5,2.0,0,2.0,1.0,4,4.6775747230725235,1.0,1.0,1.7
0.0,89.0,4666.0,4,6,2.0,1,1.0,2.0,4,17.99082227512503,2.0,0.0,1.3
0.0,5.0,16960.0,3,3,3.0,0,3.0,2.0,4,11.688077620313686,2.0,2.0,2.12
0.0,64.0,33220.0,3,4,4.0,1,4.0,2.0,4,9.325542058746992,0.0,3.0,3.9
0.0,52.0,11516.0,3,3,4.0,1,2.0,0.0,4,9.072597202187925,2.0,0.0,3.0
0.0,64.0,14203.0,3,3,2.0,0,1.0,2.0,4,9.325542058746992,0.0,2.0,2.2
0.0,5.0,8182.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,2.0,2.0,1.35
0.0,37.0,10503.0,3,2,2.0,0,1.0,2.0,4,8.807024823365314,2.0,0.0,1.67
0.0,6.0,6667.0,2,2,2.0,0,3.0,2.0,4,9.988958745407531,1.0,1.0,0.9
0.0,17.0,11499.0,4,4,4.0,0,1.0,2.0,4,7.296451285525138,0.0,0.0,2.37
0.0,5.0,9900.0,3,3,4.0,1,3.0,0.0,4,11.688077620313686,2.0,2.0,1.98
0.0,28.0,17619.0,4,4,3.0,1,2.0,0.0,4,1.0466229160276843,1.0,0.0,3.7
0.0,15.0,17000.0,4,4,4.0,0,1.0,2.0,4,6.211211068500834,2.0,2.0,4.67
0.0,81.0,8206.0,2,2,3.0,0,1.0,2.0,4,9.6830758001837,1.0,2.0,1.29
0.0,49.0,15240.0,3,3,4.0,0,3.0,0.0,5,10.520480675103999,0.0,2.0,3.65
0.0,55.0,19364.0,3,3,4.0,0,4.0,2.0,4,5.956010036535056,1.0,1.0,5.6
0.0,96.0,5833.0,4,4,3.0,1,3.0,2.0,4,19.438662025225774,2.0,0.0,1.25
0.0,73.0,9777.0,2,2,4.0,0,3.0,0.0,4,12.87125291025613,2.0,0.0,1.27
0.0,11.0,6542.0,3,2,4.0,1,3.0,0.0,4,10.594295381059624,2.0,1.0,1.36
0.0,39.0,8163.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,1.0
0.0,49.0,9335.0,4,5,4.0,0,0.0,0.0,4,10.520480675103999,2.0,0.0,4.25
0.0,86.0,9474.0,3,3,4.0,0,3.0,2.0,4,15.577472593050006,1.0,2.0,1.8
0.0,74.0,6596.0,3,4,2.0,1,3.0,1.0,3,11.703579620081992,2.0,0.0,1.25
0.0,100.0,5895.0,2,2,1.0,0,3.0,0.0,4,10.315343042261606,1.0,2.0,0.27
0.0,61.0,18182.0,3,3,1.0,1,3.0,2.0,5,10.334704847328963,1.0,3.0,5.5
0.0,96.0,4271.0,3,3,3.0,0,3.0,2.0,4,19.438662025225774,2.0,1.0,0.85
0.0,37.0,7726.0,2,2,2.0,0,3.0,2.0,4,8.807024823365314,2.0,0.0,1.07
0.0,69.0,10894.0,1,1,1.0,0,3.0,2.0,4,12.360901540268934,1.0,0.0,0.95
0.0,11.0,11853.0,2,3,3.0,1,3.0,0.0,4,10.594295381059624,2.0,1.0,0.87
0.0,11.0,23402.0,4,5,3.0,1,1.0,1.0,4,10.594295381059624,2.0,3.0,4.1
0.0,37.0,9183.0,2,2,4.0,0,3.0,2.0,4,8.807024823365314,1.0,2.0,1.27
0.0,64.0,12783.0,2,2,2.0,0,3.0,2.0,4,9.325542058746992,1.0,2.0,1.47
0.0,68.0,15682.0,3,4,3.0,1,3.0,0.0,4,11.333973268769041,2.0,2.0,3.45
0.0,23.0,7540.0,2,2,3.0,0,2.0,2.0,4,5.5611513518299125,2.0,2.0,1.18
0.0,23.0,8073.0,3,4,4.0,1,2.0,2.0,4,5.5611513518299125,2.0,2.0,1.55
0.0,69.0,14377.0,3,4,3.0,1,3.0,0.0,4,12.360901540268934,1.0,0.0,3.39
0.0,89.0,9222.0,3,3,4.0,1,3.0,2.0,5,17.99082227512503,0.0,0.0,1.54
0.0,5.0,8606.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,2.0,2.0,1.42
0.0,35.0,10000.0,3,3,2.0,0,2.0,2.0,4,4.789822511420023,1.0,1.0,1.3
0.0,31.0,14516.0,3,3,2.0,1,2.0,2.0,4,2.3586610749369834,2.0,0.0,2.25
0.0,69.0,14583.0,3,4,3.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,3.5
0.0,25.0,19200.0,4,6,4.0,1,1.0,1.0,4,2.6223407766988527,1.0,2.0,4.8
0.0,96.0,8050.0,2,2,2.0,0,1.0,0.0,4,19.438662025225774,2.0,1.0,0.78
0.0,93.0,4889.0,3,3,2.0,0,2.0,0.0,4,23.318928458993227,1.0,1.0,0.88
0.0,5.0,10008.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,2.0,1.0,2.6
0.0,28.0,13765.0,4,4,3.0,1,2.0,2.0,4,1.0466229160276843,1.0,1.0,3.4
0.0,11.0,14478.0,3,4,2.0,0,1.0,2.0,4,10.594295381059624,2.0,2.0,2.9
0.0,11.0,4651.0,2,2,2.0,0,0.0,2.0,3,10.594295381059624,2.0,0.0,0.7
0.0,89.0,9740.0,3,3,4.0,0,3.0,2.0,5,17.99082227512503,0.0,0.0,1.5
0.0,1.0,9552.0,3,3,3.0,0,3.0,0.0,4,9.007287461251584,1.0,1.0,1.28
0.0,17.0,14800.0,3,3,4.0,0,4.0,2.0,4,7.296451285525138,1.0,1.0,2.51
0.0,27.0,18571.0,4,5,4.0,1,1.0,1.0,4,1.2216137419659363,1.0,2.0,6.5
0.0,81.0,8605.0,3,3,3.0,1,1.0,2.0,3,9.6830758001837,2.0,2.0,1.85
0.0,6.0,8522.0,4,6,3.0,1,3.0,2.0,4,9.988958745407531,1.0,2.0,2.45
0.0,88.0,6509.0,3,4,2.0,1,3.0,2.0,4,16.678635298845226,2.0,2.0,1.38
0.0,1.0,11028.0,4,4,4.0,1,1.0,0.0,4,9.007287461251584,0.0,0.0,5.9
0.0,85.0,6134.0,4,6,4.0,1,3.0,0.0,4,16.990726505283792,2.0,3.0,3.0
0.0,3.0,11427.0,4,4,4.0,0,0.0,1.0,4,20.301911733169813,1.0,2.0,2.01
0.0,40.0,11939.0,4,4,4.0,0,2.0,1.0,4,8.133708813675211,1.0,2.0,2.1
0.0,27.0,13281.0,3,4,4.0,1,2.0,0.0,5,1.2216137419659363,2.0,2.0,4.25
0.0,50.0,12319.0,3,4,3.0,0,3.0,0.0,4,9.85228261520027,1.0,2.0,2.55
0.0,54.0,8511.0,4,3,3.0,1,0.0,1.0,4,6.491042593237041,2.0,2.0,2.0
0.0,52.0,12810.0,3,4,4.0,1,2.0,0.0,4,9.072597202187925,0.0,2.0,3.25
0.0,0.0,7824.0,3,3,3.0,0,1.0,2.0,4,8.28225319142505,1.0,1.0,1.6
0.0,23.0,7825.0,3,4,4.0,1,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.5
0.0,11.0,14940.0,3,3,2.0,1,1.0,2.0,4,10.594295381059624,2.0,0.0,3.75
0.0,23.0,6709.0,2,2,3.0,0,2.0,0.0,4,5.5611513518299125,2.0,2.0,0.95
0.0,21.0,10769.0,4,3,3.0,0,2.0,0.0,4,21.179774847722413,2.0,2.0,1.4
0.0,89.0,8087.0,3,4,4.0,0,3.0,2.0,5,17.99082227512503,0.0,0.0,1.56
0.0,5.0,8182.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,2.0,2.0,1.35
0.0,5.0,10378.0,2,2,2.0,0,1.0,0.0,4,11.688077620313686,1.0,0.0,1.4
0.0,31.0,13697.0,3,3,2.0,1,2.0,2.0,4,2.3586610749369834,0.0,0.0,2.26
0.0,37.0,8043.0,2,2,2.0,0,1.0,2.0,4,8.807024823365314,1.0,1.0,1.2
0.0,39.0,10000.0,4,4,3.0,1,1.0,2.0,4,11.022736662002515,0.0,1.0,2.08
0.0,88.0,7267.0,3,4,3.0,1,3.0,2.0,4,16.678635298845226,1.0,2.0,1.75
0.0,69.0,11832.0,3,3,3.0,1,3.0,0.0,4,12.360901540268934,1.0,2.0,2.99
0.0,65.0,14257.0,2,2,2.0,1,1.0,2.0,4,9.6830758001837,1.0,3.0,2.1
0.0,69.0,11904.0,3,3,4.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,2.87
0.0,31.0,13225.0,3,3,2.0,1,2.0,2.0,4,2.3586610749369834,2.0,0.0,2.35
0.0,67.0,14242.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,0.0,1.0,2.35
0.0,6.0,5682.0,3,4,4.0,1,3.0,0.0,4,9.988958745407531,1.0,2.0,1.9
0.0,88.0,4881.0,3,3,2.0,0,0.0,2.0,3,16.678635298845226,1.0,2.0,0.72
0.0,2.0,4260.0,3,2,4.0,0,0.0,2.0,4,24.68171523417974,1.0,2.0,0.65
0.0,84.0,11185.0,3,4,4.0,1,3.0,1.0,4,18.239734168866327,0.0,0.0,2.34
0.0,17.0,15576.0,4,5,4.0,0,1.0,0.0,4,7.296451285525138,2.0,3.0,2.57
0.0,39.0,7805.0,3,3,4.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,1.71
0.0,14.0,9896.0,5,5,3.0,1,3.0,2.0,4,7.02583253588824,2.0,2.0,3.79
0.0,58.0,7885.0,4,4,4.0,0,2.0,0.0,4,7.763932572686242,2.0,2.0,2.05
0.0,67.0,17456.0,3,3,3.0,1,3.0,0.0,5,10.356984533706918,2.0,0.0,5.2
0.0,68.0,17778.0,3,3,3.0,1,3.0,0.0,4,11.333973268769041,2.0,0.0,3.2
0.0,35.0,7271.0,2,2,1.0,0,2.0,2.0,4,4.789822511420023,1.0,2.0,0.69
0.0,16.0,13383.0,3,3,2.0,1,3.0,0.0,4,7.403877093236538,0.0,0.0,3.75
0.0,16.0,12310.0,3,4,4.0,1,3.0,0.0,4,7.403877093236538,0.0,0.0,3.65
0.0,16.0,11585.0,4,5,4.0,1,3.0,0.0,4,7.403877093236538,0.0,2.0,5.49
0.0,87.0,5012.0,4,4,4.0,0,1.0,2.0,3,15.606419725807001,2.0,2.0,1.05
0.0,11.0,13267.0,3,4,2.0,0,1.0,2.0,4,10.594295381059624,2.0,0.0,3.35
0.0,48.0,11505.0,3,3,4.0,1,0.0,0.0,4,8.70926629658096,2.0,2.0,2.4
0.0,58.0,7600.0,3,3,4.0,1,0.0,0.0,4,7.763932572686242,2.0,2.0,1.71
0.0,9.0,15385.0,5,6,4.0,0,4.0,0.0,4,9.080697225898227,2.0,2.0,6.3
0.0,12.0,9491.0,3,3,2.0,1,0.0,0.0,3,8.234325662834179,2.0,2.0,2.2
0.0,14.0,9559.0,4,4,3.0,1,3.0,2.0,4,7.02583253588824,2.0,0.0,3.25
0.0,49.0,28266.0,4,5,4.0,1,3.0,2.0,5,10.520480675103999,2.0,1.0,11.25
0.0,37.0,13750.0,3,3,3.0,1,1.0,2.0,4,8.807024823365314,2.0,1.0,3.3
0.0,23.0,7869.0,3,4,4.0,1,0.0,0.0,4,5.5611513518299125,2.0,2.0,1.51
0.0,5.0,13490.0,3,3,3.0,1,3.0,0.0,4,11.688077620313686,2.0,2.0,1.38
0.0,68.0,18400.0,3,3,3.0,1,3.0,0.0,4,11.333973268769041,2.0,0.0,4.6
0.0,5.0,8485.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,1.0,2.0,1.4
0.0,67.0,17722.0,4,4,3.0,1,3.0,0.0,4,10.356984533706918,2.0,2.0,3.5
0.0,85.0,5531.0,3,4,2.0,1,1.0,2.0,3,16.990726505283792,2.0,0.0,0.99
0.0,67.0,16061.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,1.0,2.0,2.65
0.0,46.0,12346.0,3,3,2.0,1,1.0,0.0,3,5.944334649147922,1.0,1.0,2.4
0.0,12.0,7674.0,3,3,4.0,1,3.0,0.0,4,8.234325662834179,1.0,0.0,1.65
0.0,93.0,6921.0,4,3,3.0,1,2.0,2.0,4,23.318928458993227,1.0,1.0,1.25
0.0,65.0,14870.0,3,3,3.0,1,1.0,0.0,4,9.6830758001837,1.0,0.0,4.0
0.0,86.0,9474.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,2.0,2.0,1.8
0.0,95.0,11118.0,4,3,4.0,1,3.0,2.0,4,19.432123901520796,2.0,2.0,1.75
0.0,67.0,14242.0,3,3,2.0,1,3.0,2.0,4,10.356984533706918,0.0,2.0,2.35
0.0,65.0,16486.0,4,5,4.0,1,3.0,0.0,4,9.6830758001837,0.0,2.0,7.15
0.0,79.0,8410.0,4,3,3.0,1,3.0,2.0,4,16.16370147099269,2.0,2.0,1.64
0.0,67.0,16970.0,3,3,2.0,1,3.0,2.0,4,10.356984533706918,2.0,2.0,2.8
0.0,56.0,21361.0,4,6,4.0,1,0.0,0.0,4,6.238294193827314,2.0,0.0,6.75
0.0,69.0,14583.0,3,4,3.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,3.5
0.0,67.0,26791.0,3,3,3.0,1,1.0,2.0,4,10.356984533706918,2.0,2.0,4.6
0.0,77.0,12500.0,3,3,3.0,0,3.0,2.0,4,12.066951512075823,0.0,2.0,2.25
0.0,85.0,10516.0,3,3,4.0,1,3.0,1.0,4,16.990726505283792,0.0,0.0,2.2
0.0,85.0,10936.0,4,4,4.0,1,1.0,1.0,4,16.990726505283792,0.0,1.0,2.85
0.0,94.0,7946.0,4,4,4.0,0,3.0,0.0,4,17.784613471274927,2.0,2.0,1.76
0.0,9.0,7220.0,2,2,4.0,0,1.0,0.0,4,9.080697225898227,1.0,1.0,1.0
0.0,64.0,12627.0,4,4,3.0,1,0.0,0.0,4,9.325542058746992,2.0,2.0,3.6
0.0,88.0,7392.0,3,4,4.0,0,1.0,2.0,4,16.678635298845226,2.0,2.0,1.78
0.0,74.0,6049.0,3,3,3.0,0,0.0,2.0,3,11.703579620081992,1.0,1.0,0.98
0.0,63.0,12818.0,3,3,3.0,1,3.0,0.0,5,10.710917975741815,0.0,1.0,2.82
0.0,75.0,16050.0,3,4,4.0,1,3.0,0.0,4,10.518733742236972,0.0,0.0,3.21
0.0,17.0,18500.0,3,2,2.0,0,3.0,0.0,4,7.296451285525138,0.0,2.0,1.9
0.0,94.0,5504.0,3,3,2.0,0,3.0,2.0,4,17.784613471274927,2.0,0.0,1.19
0.0,84.0,7542.0,3,3,4.0,0,0.0,0.0,5,18.239734168866327,2.0,2.0,1.35
0.0,71.0,9000.0,4,5,4.0,1,3.0,2.0,4,12.058742283544236,0.0,2.0,1.8
0.0,6.0,7542.0,3,3,4.0,0,3.0,0.0,4,9.988958745407531,0.0,2.0,1.35
0.0,12.0,6680.0,3,3,4.0,1,3.0,2.0,4,8.234325662834179,0.0,2.0,1.7
0.0,85.0,6598.0,4,5,4.0,1,3.0,2.0,4,16.990726505283792,2.0,2.0,1.6
0.0,63.0,13125.0,3,4,4.0,1,0.0,0.0,5,10.710917975741815,2.0,2.0,2.65
0.0,88.0,5788.0,2,2,2.0,0,3.0,2.0,3,16.678635298845226,0.0,2.0,0.5499
0.0,5.0,13685.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,2.0,2.0,1.4
0.0,23.0,8051.0,2,2,3.0,0,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.26
0.0,10.0,6142.0,4,5,4.0,1,3.0,2.0,4,11.184849992510118,2.0,2.0,1.7
0.0,25.0,28101.0,3,3,4.0,0,1.0,1.0,4,2.6223407766988527,2.0,1.0,4.1
0.0,6.0,8080.0,2,2,3.0,0,3.0,0.0,4,9.988958745407531,0.0,2.0,1.01
0.0,99.0,7261.0,3,5,3.0,1,3.0,0.0,3,12.749467120010372,1.0,0.0,1.45
0.0,49.0,8377.0,3,3,4.0,0,2.0,0.0,4,10.520480675103999,1.0,2.0,1.6
0.0,68.0,14950.0,3,3,3.0,1,3.0,0.0,4,11.333973268769041,1.0,2.0,2.99
0.0,5.0,9784.0,3,4,4.0,1,3.0,2.0,4,11.688077620313686,0.0,0.0,1.9
0.0,67.0,12545.0,3,3,3.0,1,3.0,0.0,4,10.356984533706918,2.0,2.0,1.75
0.0,94.0,7151.0,3,3,4.0,0,3.0,2.0,4,17.784613471274927,2.0,2.0,1.3
0.0,69.0,12236.0,3,3,3.0,1,3.0,0.0,4,12.360901540268934,0.0,2.0,2.95
0.0,69.0,14419.0,3,4,3.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,3.4
0.0,69.0,14080.0,3,4,3.0,1,1.0,0.0,4,12.360901540268934,0.0,2.0,3.32
0.0,23.0,6714.0,2,2,3.0,0,0.0,0.0,4,5.5611513518299125,2.0,1.0,0.95
0.0,77.0,13790.0,2,2,4.0,0,3.0,2.0,4,12.066951512075823,0.0,0.0,1.55
0.0,77.0,10815.0,2,2,4.0,0,3.0,2.0,4,12.066951512075823,0.0,0.0,1.54
0.0,77.0,12141.0,3,3,4.0,0,3.0,2.0,4,12.066951512075823,0.0,3.0,2.45
0.0,7.0,15160.0,3,4,4.0,1,3.0,2.0,4,9.444756665310383,2.0,2.0,2.6
0.0,88.0,7609.0,3,4,3.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,1.83
0.0,88.0,6663.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,1.09
0.0,88.0,7779.0,3,4,3.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,1.87
0.0,88.0,6162.0,2,2,4.0,0,3.0,2.0,4,16.678635298845226,0.0,2.0,1.05
0.0,88.0,7350.0,3,4,4.0,0,1.0,2.0,4,16.678635298845226,2.0,2.0,1.77
0.0,77.0,10902.0,3,3,3.0,0,1.0,0.0,4,12.066951512075823,1.0,0.0,2.2
0.0,23.0,8163.0,1,1,1.0,0,0.0,0.0,4,5.5611513518299125,2.0,2.0,0.6
0.0,48.0,6000.0,4,4,4.0,0,0.0,0.0,4,8.70926629658096,2.0,2.0,1.8
0.0,2.0,4194.0,3,2,4.0,0,2.0,2.0,4,24.68171523417974,1.0,2.0,0.64
0.0,2.0,3308.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,2.0,0.75
0.0,67.0,15906.0,3,3,3.0,1,3.0,0.0,5,10.356984533706918,2.0,2.0,4.95
0.0,16.0,11294.0,3,5,2.0,1,3.0,2.0,4,7.403877093236538,2.0,0.0,4.25
0.0,16.0,11205.0,4,6,4.0,1,3.0,2.0,4,7.403877093236538,2.0,0.0,5.31
0.0,5.0,8485.0,3,3,3.0,1,3.0,2.0,4,11.688077620313686,1.0,2.0,1.4
0.0,16.0,11471.0,2,3,2.0,1,3.0,2.0,4,7.403877093236538,0.0,2.0,2.8
0.0,14.0,10567.0,5,5,2.0,1,3.0,2.0,4,7.02583253588824,0.0,2.0,4.1
0.0,14.0,10000.0,4,5,3.0,1,3.0,2.0,4,7.02583253588824,0.0,2.0,3.4
0.0,63.0,12788.0,3,3,3.0,1,3.0,0.0,5,10.710917975741815,0.0,2.0,3.05
0.0,75.0,13077.0,4,4,4.0,1,3.0,0.0,4,10.518733742236972,0.0,1.0,4.25
0.0,85.0,6988.0,3,3,4.0,1,3.0,0.0,4,16.990726505283792,0.0,1.0,1.16
0.0,53.0,6826.0,5,6,4.0,1,0.0,0.0,4,7.639579072821835,0.0,0.0,3.55
0.0,5.0,9529.0,3,4,3.0,1,3.0,2.0,4,11.688077620313686,1.0,0.0,1.8
0.0,5.0,15514.0,3,3,4.0,0,3.0,2.0,4,11.688077620313686,1.0,1.0,1.75
0.0,5.0,14563.0,2,2,3.0,0,3.0,2.0,4,11.688077620313686,1.0,1.0,1.2
0.0,5.0,9212.0,3,3,3.0,1,3.0,0.0,4,11.688077620313686,2.0,2.0,1.52
0.0,58.0,6889.0,3,3,4.0,1,0.0,0.0,4,7.763932572686242,2.0,2.0,1.55
0.0,84.0,11412.0,3,3,4.0,1,3.0,1.0,4,18.239734168866327,1.0,0.0,2.4
0.0,84.0,11175.0,3,3,4.0,1,3.0,1.0,4,18.239734168866327,1.0,0.0,2.35
0.0,84.0,10842.0,3,3,4.0,1,3.0,1.0,4,18.239734168866327,1.0,0.0,2.28
0.0,87.0,4857.0,3,3,2.0,0,3.0,2.0,3,15.606419725807001,2.0,2.0,1.1
0.0,84.0,10937.0,3,3,4.0,1,3.0,1.0,4,18.239734168866327,1.0,0.0,2.3
0.0,10.0,5718.0,3,4,4.0,1,3.0,0.0,4,11.184849992510118,2.0,2.0,1.35
0.0,7.0,10000.0,3,4,4.0,1,3.0,0.0,4,9.444756665310383,1.0,0.0,2.45
0.0,10.0,5867.0,2,2,3.0,0,3.0,0.0,4,11.184849992510118,2.0,2.0,0.9
0.0,67.0,14177.0,4,4,3.0,1,3.0,0.0,4,10.356984533706918,2.0,1.0,2.8
0.0,52.0,10174.0,3,3,2.0,0,3.0,0.0,4,9.072597202187925,2.0,2.0,1.4
0.0,23.0,7645.0,3,3,4.0,0,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.36
0.0,23.0,6961.0,2,2,3.0,0,0.0,2.0,4,5.5611513518299125,2.0,1.0,0.985
0.0,23.0,8633.0,1,1,2.0,0,0.0,2.0,4,5.5611513518299125,2.0,2.0,0.562
0.0,87.0,7586.0,4,4,3.0,1,3.0,2.0,4,15.606419725807001,1.0,2.0,2.2
0.0,2.0,4528.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,2.0,1.2
0.0,6.0,8581.0,3,3,4.0,0,3.0,2.0,4,9.988958745407531,0.0,2.0,1.33
0.0,39.0,5513.0,2,3,4.0,0,1.0,2.0,4,11.022736662002515,1.0,2.0,0.87
0.0,88.0,6667.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,0.0,2.0,1.09
0.0,68.0,15385.0,3,3,2.0,1,3.0,2.0,4,11.333973268769041,2.0,0.0,3.0
0.0,86.0,9211.0,3,3,4.0,1,3.0,2.0,4,15.577472593050006,2.0,0.0,1.75
0.0,86.0,9211.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,2.0,2.0,1.75
0.0,63.0,13571.0,4,5,3.0,1,0.0,0.0,5,10.710917975741815,2.0,0.0,3.8
0.0,84.0,11686.0,4,5,4.0,1,3.0,1.0,4,18.239734168866327,0.0,2.0,3.5
0.0,94.0,8036.0,4,4,4.0,0,3.0,2.0,4,17.784613471274927,2.0,2.0,1.78
0.0,88.0,6585.0,2,2,3.0,1,1.0,0.0,4,16.678635298845226,0.0,2.0,1.08
0.0,88.0,7229.0,4,4,4.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,2.03
0.0,88.0,6452.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,1.12
0.0,88.0,6579.0,4,5,4.0,1,3.0,2.0,4,16.678635298845226,2.0,1.0,2.0
0.0,88.0,5974.0,2,3,4.0,0,3.0,2.0,4,16.678635298845226,2.0,2.0,1.04
0.0,88.0,5896.0,3,4,2.0,1,3.0,0.0,4,16.678635298845226,0.0,2.0,1.25
0.0,63.0,15185.0,2,3,2.0,0,3.0,0.0,5,10.710917975741815,0.0,1.0,2.05
0.0,75.0,12152.0,4,5,4.0,1,3.0,0.0,4,10.518733742236972,0.0,0.0,3.19
0.0,75.0,13253.0,4,5,4.0,1,3.0,0.0,4,10.518733742236972,0.0,0.0,3.85
0.0,75.0,12190.0,4,4,4.0,1,0.0,0.0,4,10.518733742236972,0.0,2.0,3.2
0.0,87.0,4370.0,3,3,3.0,0,3.0,2.0,3,15.606419725807001,2.0,2.0,0.885
0.0,87.0,4356.0,2,2,2.0,0,3.0,2.0,3,15.606419725807001,2.0,0.0,0.49
0.0,73.0,8462.0,3,4,3.0,1,3.0,2.0,4,12.87125291025613,2.0,0.0,1.65
0.0,84.0,8835.0,3,4,4.0,1,3.0,2.0,5,18.239734168866327,2.0,2.0,2.35
0.0,84.0,7735.0,3,3,4.0,0,3.0,2.0,5,18.239734168866327,2.0,2.0,1.4
0.0,85.0,5419.0,3,4,2.0,1,3.0,2.0,3,16.990726505283792,2.0,0.0,0.97
0.0,52.0,11358.0,3,3,3.0,0,0.0,0.0,4,9.072597202187925,1.0,2.0,2.35
0.0,69.0,12600.0,4,5,4.0,1,0.0,0.0,4,12.360901540268934,0.0,0.0,3.32
0.0,86.0,6313.0,3,3,2.0,1,0.0,2.0,4,15.577472593050006,2.0,0.0,1.25
